project_id,student_id,project_title,domain,tech_stack,complexity,team_size,has_deployment,has_github,duration_weeks,year
RW-PROJ-SRM_STA_184-03,SRM_STA_184,Placement Eligibility Engine,Cloud,"SQL,React,Python",Intermediate,4,True,False,3,2023
RW-PROJ-SRM_STA_184-04,SRM_STA_184,Skill Gap Analyzer,IoT,"Python,AWS,FastAPI",Intermediate,3,True,True,3,2022
RW-PROJ-SRM_STA_184-05,SRM_STA_184,Placement Eligibility Engine,Data,"AWS,SQL,React",Basic,2,True,True,5,2022
RW-PROJ-SRM_STA_185-01,SRM_STA_185,Placement Eligibility Engine,AI,"FastAPI,Docker,React",Advanced,2,False,True,11,2022
RW-PROJ-SRM_STA_185-02,SRM_STA_185,Placement Eligibility Engine,AI,"Python,SQL,Docker",Advanced,4,True,True,3,2024
RW-PROJ-SRM_STA_185-03,SRM_STA_185,Placement Eligibility Engine,AI,"React,Python,SQL",Basic,4,True,True,11,2025
RW-PROJ-SRM_STA_185-04,SRM_STA_185,Skill Gap Analyzer,Cloud,"AWS,React,Docker",Advanced,3,False,True,4,2022
RW-PROJ-SRM_STA_185-05,SRM_STA_185,Skill Gap Analyzer,AI,"Docker,Python,SQL",Intermediate,4,False,True,10,2026
RW-PROJ-SRM_STA_186-01,SRM_STA_186,Resume Intelligence Dashboard,Web,"SQL,Docker,Pandas",Advanced,3,True,True,10,2025
RW-PROJ-SRM_STA_186-02,SRM_STA_186,Placement Eligibility Engine,AI,"SQL,Python,Pandas",Basic,1,True,False,11,2025
RW-PROJ-SRM_STA_186-03,SRM_STA_186,Resume Intelligence Dashboard,Data,"Pandas,SQL,Docker",Advanced,2,True,True,6,2022
RW-PROJ-SRM_STA_186-04,SRM_STA_186,Candidate Ranking System,Data,"SQL,React,FastAPI",Basic,2,True,True,4,2024
RW-PROJ-SRM_STA_186-05,SRM_STA_186,Skill Gap Analyzer,Cloud,"AWS,React,Pandas",Basic,2,True,True,9,2026
RW-PROJ-SRM_STA_187-01,SRM_STA_187,Placement Eligibility Engine,AI,"AWS,SQL,Docker",Basic,3,False,True,11,2026
RW-PROJ-SRM_STA_187-02,SRM_STA_187,Placement Eligibility Engine,Cloud,"React,FastAPI,Pandas",Advanced,1,True,True,10,2025
RW-PROJ-SRM_STA_187-03,SRM_STA_187,Skill Gap Analyzer,AI,"SQL,React,Docker",Intermediate,4,False,True,12,2025
RW-PROJ-SRM_STA_187-04,SRM_STA_187,Candidate Ranking System,Data,"SQL,Docker,React",Intermediate,1,True,True,6,2026
RW-PROJ-SRM_STA_187-05,SRM_STA_187,Skill Gap Analyzer,Web,"Docker,React,Pandas",Basic,4,True,False,6,2023
RW-PROJ-SRM_STA_188-01,SRM_STA_188,Resume Intelligence Dashboard,Web,"FastAPI,React,AWS",Basic,2,True,True,12,2026
RW-PROJ-SRM_STA_188-02,SRM_STA_188,Resume Intelligence Dashboard,AI,"SQL,React,Pandas",Intermediate,4,True,False,11,2022
RW-PROJ-SRM_STA_188-03,SRM_STA_188,Resume Intelligence Dashboard,Cloud,"Pandas,Python,React",Basic,4,True,True,3,2024
RW-PROJ-SRM_STA_188-04,SRM_STA_188,Resume Intelligence Dashboard,AI,"SQL,FastAPI,React",Basic,2,False,True,7,2024
RW-PROJ-SRM_STA_188-05,SRM_STA_188,Candidate Ranking System,IoT,"React,Python,Pandas",Basic,3,True,True,6,2026
RW-PROJ-SRM_STA_189-01,SRM_STA_189,Candidate Ranking System,Data,"FastAPI,AWS,Docker",Intermediate,1,True,False,11,2025
RW-PROJ-SRM_STA_189-02,SRM_STA_189,Skill Gap Analyzer,AI,"Pandas,AWS,Docker",Intermediate,4,True,False,3,2026
RW-PROJ-SRM_STA_189-03,SRM_STA_189,Resume Intelligence Dashboard,AI,"FastAPI,React,Docker",Basic,2,False,False,8,2024
RW-PROJ-SRM_STA_189-04,SRM_STA_189,Placement Eligibility Engine,IoT,"Python,SQL,AWS",Advanced,1,True,False,5,2024
RW-PROJ-SRM_STA_189-05,SRM_STA_189,Placement Eligibility Engine,Web,"React,Docker,Python",Basic,2,False,False,8,2024
RW-PROJ-SRM_STA_190-01,SRM_STA_190,Candidate Ranking System,Data,"Docker,FastAPI,AWS",Advanced,2,True,False,6,2025
RW-PROJ-SRM_STA_190-02,SRM_STA_190,Candidate Ranking System,Web,"Python,Pandas,AWS",Intermediate,3,False,False,3,2025
RW-PROJ-SRM_STA_190-03,SRM_STA_190,Placement Eligibility Engine,IoT,"Docker,SQL,Python",Advanced,2,True,True,4,2026
RW-PROJ-SRM_STA_190-04,SRM_STA_190,Placement Eligibility Engine,Web,"Pandas,Docker,Python",Advanced,2,False,True,9,2023
RW-PROJ-SRM_STA_190-05,SRM_STA_190,Candidate Ranking System,Data,"Pandas,SQL,React",Advanced,4,False,False,5,2022
RW-PROJ-SRM_STA_191-01,SRM_STA_191,Placement Eligibility Engine,AI,"FastAPI,Docker,React",Advanced,3,True,True,11,2022
RW-PROJ-SRM_STA_191-02,SRM_STA_191,Placement Eligibility Engine,AI,"SQL,FastAPI,Pandas",Intermediate,1,False,True,12,2023
RW-PROJ-SRM_STA_191-03,SRM_STA_191,Placement Eligibility Engine,Web,"Docker,React,FastAPI",Advanced,4,False,True,12,2022
RW-PROJ-SRM_STA_191-04,SRM_STA_191,Placement Eligibility Engine,Data,"Pandas,AWS,FastAPI",Advanced,3,True,True,11,2024
RW-PROJ-SRM_STA_191-05,SRM_STA_191,Skill Gap Analyzer,IoT,"FastAPI,React,Docker",Basic,3,True,True,10,2023
RW-PROJ-SRM_STA_192-01,SRM_STA_192,Placement Eligibility Engine,Data,"Python,SQL,FastAPI",Advanced,2,True,True,12,2025
RW-PROJ-SRM_STA_192-02,SRM_STA_192,Candidate Ranking System,Web,"Docker,AWS,Pandas",Basic,2,False,False,8,2022
RW-PROJ-SRM_STA_192-03,SRM_STA_192,Skill Gap Analyzer,Cloud,"React,Docker,Python",Intermediate,3,True,False,6,2026
RW-PROJ-SRM_STA_192-04,SRM_STA_192,Resume Intelligence Dashboard,AI,"AWS,Python,FastAPI",Basic,2,False,False,12,2023
RW-PROJ-SRM_STA_192-05,SRM_STA_192,Placement Eligibility Engine,Web,"SQL,Pandas,Python",Basic,2,False,False,3,2025
RW-PROJ-SRM_STA_193-01,SRM_STA_193,Candidate Ranking System,Cloud,"AWS,React,Docker",Advanced,1,False,True,6,2025
RW-PROJ-SRM_STA_193-02,SRM_STA_193,Resume Intelligence Dashboard,AI,"AWS,FastAPI,SQL",Intermediate,1,True,True,6,2022
RW-PROJ-SRM_STA_193-03,SRM_STA_193,Candidate Ranking System,Data,"SQL,Docker,Python",Advanced,2,True,True,9,2026
RW-PROJ-SRM_STA_193-04,SRM_STA_193,Skill Gap Analyzer,Cloud,"Pandas,Python,Docker",Advanced,2,True,True,5,2026
RW-PROJ-SRM_STA_193-05,SRM_STA_193,Resume Intelligence Dashboard,Data,"Pandas,Python,Docker",Intermediate,3,False,True,3,2022
RW-PROJ-SRM_STA_194-01,SRM_STA_194,Placement Eligibility Engine,Web,"FastAPI,Pandas,SQL",Basic,1,True,False,8,2023
RW-PROJ-SRM_STA_194-02,SRM_STA_194,Skill Gap Analyzer,Data,"Pandas,AWS,SQL",Basic,1,False,True,8,2026
RW-PROJ-SRM_STA_194-03,SRM_STA_194,Resume Intelligence Dashboard,AI,"FastAPI,React,Pandas",Advanced,1,False,True,7,2025
RW-PROJ-SRM_STA_194-04,SRM_STA_194,Candidate Ranking System,AI,"SQL,React,Pandas",Advanced,3,False,True,9,2025
RW-PROJ-SRM_STA_194-05,SRM_STA_194,Resume Intelligence Dashboard,IoT,"Docker,Pandas,SQL",Intermediate,3,True,True,5,2025
RW-PROJ-SRM_STA_195-01,SRM_STA_195,Candidate Ranking System,Cloud,"AWS,Pandas,React",Basic,4,True,True,4,2026
RW-PROJ-SRM_STA_195-02,SRM_STA_195,Placement Eligibility Engine,Web,"AWS,React,Pandas",Intermediate,4,True,True,4,2026
RW-PROJ-SRM_STA_195-03,SRM_STA_195,Resume Intelligence Dashboard,IoT,"Pandas,FastAPI,AWS",Intermediate,3,False,True,12,2022
RW-PROJ-SRM_STA_195-04,SRM_STA_195,Candidate Ranking System,Cloud,"Docker,React,FastAPI",Intermediate,2,False,True,11,2026
RW-PROJ-SRM_STA_195-05,SRM_STA_195,Candidate Ranking System,Cloud,"Python,AWS,SQL",Advanced,3,True,True,7,2026
RW-PROJ-SRM_STA_196-01,SRM_STA_196,Placement Eligibility Engine,Cloud,"Python,FastAPI,React",Intermediate,3,True,True,6,2025
RW-PROJ-SRM_STA_196-02,SRM_STA_196,Resume Intelligence Dashboard,Cloud,"AWS,Python,FastAPI",Intermediate,3,True,False,12,2024
RW-PROJ-SRM_STA_196-03,SRM_STA_196,Placement Eligibility Engine,AI,"React,AWS,FastAPI",Advanced,2,True,False,6,2024
RW-PROJ-SRM_STA_196-04,SRM_STA_196,Skill Gap Analyzer,IoT,"AWS,Python,Docker",Intermediate,3,True,True,9,2025
RW-PROJ-SRM_STA_196-05,SRM_STA_196,Resume Intelligence Dashboard,Cloud,"FastAPI,React,Python",Advanced,3,True,True,3,2024
RW-PROJ-SRM_STA_197-01,SRM_STA_197,Placement Eligibility Engine,Cloud,"Docker,Python,AWS",Intermediate,1,True,True,9,2024
RW-PROJ-SRM_STA_197-02,SRM_STA_197,Resume Intelligence Dashboard,Cloud,"Python,React,Docker",Advanced,1,True,True,4,2025
RW-PROJ-SRM_STA_197-03,SRM_STA_197,Placement Eligibility Engine,Cloud,"React,FastAPI,Docker",Advanced,4,True,True,7,2024
RW-PROJ-SRM_STA_197-04,SRM_STA_197,Skill Gap Analyzer,AI,"AWS,Python,Pandas",Basic,3,True,False,10,2024
RW-PROJ-SRM_STA_197-05,SRM_STA_197,Resume Intelligence Dashboard,AI,"Pandas,FastAPI,Python",Intermediate,1,True,True,9,2022
RW-PROJ-SRM_STA_198-01,SRM_STA_198,Candidate Ranking System,IoT,"Python,FastAPI,Docker",Basic,2,True,False,5,2026
RW-PROJ-SRM_STA_198-02,SRM_STA_198,Skill Gap Analyzer,IoT,"Pandas,Docker,Python",Basic,4,True,True,5,2024
RW-PROJ-SRM_STA_198-03,SRM_STA_198,Placement Eligibility Engine,Cloud,"SQL,React,Docker",Basic,3,False,True,9,2024
RW-PROJ-SRM_STA_198-04,SRM_STA_198,Resume Intelligence Dashboard,IoT,"Docker,Pandas,SQL",Intermediate,1,True,True,7,2026
RW-PROJ-SRM_STA_198-05,SRM_STA_198,Placement Eligibility Engine,AI,"SQL,AWS,FastAPI",Intermediate,4,False,True,9,2025
RW-PROJ-SRM_STA_199-01,SRM_STA_199,Placement Eligibility Engine,IoT,"AWS,FastAPI,Docker",Basic,2,False,True,10,2025
RW-PROJ-SRM_STA_199-02,SRM_STA_199,Candidate Ranking System,Cloud,"Pandas,FastAPI,React",Intermediate,4,False,False,7,2026
RW-PROJ-SRM_STA_199-03,SRM_STA_199,Placement Eligibility Engine,AI,"FastAPI,SQL,Docker",Basic,1,False,True,6,2026
RW-PROJ-SRM_STA_199-04,SRM_STA_199,Resume Intelligence Dashboard,Web,"React,Pandas,Python",Basic,1,True,True,3,2025
RW-PROJ-SRM_STA_199-05,SRM_STA_199,Candidate Ranking System,Web,"Docker,FastAPI,Python",Intermediate,2,True,True,12,2022
RW-PROJ-SRM_STA_200-01,SRM_STA_200,Placement Eligibility Engine,Data,"Docker,React,Python",Advanced,4,True,True,4,2026
RW-PROJ-SRM_STA_200-02,SRM_STA_200,Skill Gap Analyzer,IoT,"FastAPI,Pandas,React",Advanced,1,True,True,9,2026
RW-PROJ-SRM_STA_200-03,SRM_STA_200,Placement Eligibility Engine,AI,"Python,Pandas,SQL",Basic,1,False,True,4,2026
RW-PROJ-SRM_STA_200-04,SRM_STA_200,Candidate Ranking System,IoT,"SQL,Pandas,React",Advanced,3,True,False,6,2024
RW-PROJ-SRM_STA_200-05,SRM_STA_200,Candidate Ranking System,Data,"Python,AWS,React",Intermediate,2,True,True,10,2026
RW-PROJ-SRM_TWO_001-01,SRM_TWO_001,Candidate Ranking System,Web,"React,Pandas,Python",Basic,3,True,True,7,2024
RW-PROJ-SRM_TWO_001-02,SRM_TWO_001,Candidate Ranking System,Data,"FastAPI,Docker,Python",Intermediate,4,False,True,11,2025
RW-PROJ-SRM_TWO_001_V2-01,SRM_TWO_001_V2,Candidate Ranking System,AI,"AWS,FastAPI,SQL",Basic,4,True,True,5,2026
RW-PROJ-SRM_TWO_001_V2-02,SRM_TWO_001_V2,Skill Gap Analyzer,AI,"SQL,Docker,Pandas",Basic,3,False,True,11,2024
RW-PROJ-SRM_TWO_002-01,SRM_TWO_002,Candidate Ranking System,Cloud,"Python,Docker,SQL",Basic,2,True,True,7,2024
RW-PROJ-SRM_TWO_002-02,SRM_TWO_002,Skill Gap Analyzer,AI,"FastAPI,SQL,Python",Basic,2,False,True,3,2023
RW-PROJ-SRM_TWO_002_V2-01,SRM_TWO_002_V2,Skill Gap Analyzer,Web,"FastAPI,AWS,SQL",Basic,4,False,True,12,2023
RW-PROJ-SRM_TWO_002_V2-02,SRM_TWO_002_V2,Placement Eligibility Engine,Web,"SQL,AWS,Pandas",Basic,2,False,False,10,2024
RW-PROJ-SRM_TWO_003-01,SRM_TWO_003,Placement Eligibility Engine,AI,"AWS,Docker,Python",Advanced,1,True,True,7,2023
RW-PROJ-SRM_TWO_003-02,SRM_TWO_003,Resume Intelligence Dashboard,AI,"React,AWS,Docker",Intermediate,4,False,True,7,2026
RW-PROJ-SRM_TWO_003-03,SRM_TWO_003,Skill Gap Analyzer,IoT,"Python,SQL,React",Intermediate,2,False,False,12,2025
RW-PROJ-SRM_TWO_003_V2-01,SRM_TWO_003_V2,Candidate Ranking System,Data,"SQL,AWS,Docker",Intermediate,4,True,True,3,2026
RW-PROJ-SRM_TWO_003_V2-02,SRM_TWO_003_V2,Placement Eligibility Engine,Web,"Python,Pandas,Docker",Intermediate,4,True,True,12,2024
RW-PROJ-SRM_TWO_003_V2-03,SRM_TWO_003_V2,Placement Eligibility Engine,IoT,"SQL,Pandas,AWS",Intermediate,4,False,True,6,2024
RW-PROJ-SRM_TWO_004-01,SRM_TWO_004,Candidate Ranking System,Cloud,"React,Pandas,Python",Intermediate,1,False,True,4,2025
RW-PROJ-SRM_TWO_004-02,SRM_TWO_004,Skill Gap Analyzer,AI,"FastAPI,Docker,AWS",Basic,1,True,True,12,2022
RW-PROJ-SRM_TWO_004_V2-01,SRM_TWO_004_V2,Candidate Ranking System,AI,"React,Pandas,SQL",Intermediate,3,True,True,7,2026
RW-PROJ-SRM_TWO_004_V2-02,SRM_TWO_004_V2,Placement Eligibility Engine,AI,"SQL,Docker,FastAPI",Advanced,3,True,True,6,2026
RW-PROJ-SRM_TWO_005-01,SRM_TWO_005,Candidate Ranking System,IoT,"Pandas,Python,SQL",Advanced,4,False,False,9,2022
RW-PROJ-SRM_TWO_005-02,SRM_TWO_005,Candidate Ranking System,Web,"SQL,FastAPI,Pandas",Basic,4,False,True,5,2025
RW-PROJ-SRM_TWO_005_V2-01,SRM_TWO_005_V2,Placement Eligibility Engine,Web,"FastAPI,SQL,AWS",Intermediate,3,False,True,7,2024
RW-PROJ-SRM_TWO_005_V2-02,SRM_TWO_005_V2,Placement Eligibility Engine,AI,"AWS,SQL,Pandas",Advanced,1,False,True,12,2022
RW-PROJ-SRM_TWO_006-01,SRM_TWO_006,Resume Intelligence Dashboard,IoT,"React,Docker,Python",Advanced,3,False,False,6,2023
RW-PROJ-SRM_TWO_006-02,SRM_TWO_006,Candidate Ranking System,Web,"Docker,AWS,React",Basic,4,False,False,11,2023
RW-PROJ-SRM_TWO_006_V2-01,SRM_TWO_006_V2,Skill Gap Analyzer,Data,"React,Docker,SQL",Intermediate,1,True,True,12,2022
RW-PROJ-SRM_TWO_006_V2-02,SRM_TWO_006_V2,Candidate Ranking System,Data,"Docker,SQL,Python",Intermediate,3,True,False,9,2022
RW-PROJ-SRM_TWO_007-01,SRM_TWO_007,Skill Gap Analyzer,Cloud,"Python,Pandas,Docker",Basic,3,False,True,3,2024
RW-PROJ-SRM_TWO_007-02,SRM_TWO_007,Skill Gap Analyzer,Web,"FastAPI,Docker,SQL",Basic,3,False,True,10,2024
RW-PROJ-SRM_TWO_007-03,SRM_TWO_007,Resume Intelligence Dashboard,Web,"Pandas,SQL,Python",Advanced,4,True,True,11,2023
RW-PROJ-SRM_TWO_007_V2-01,SRM_TWO_007_V2,Candidate Ranking System,IoT,"React,Python,FastAPI",Basic,4,True,True,7,2026
RW-PROJ-SRM_TWO_007_V2-02,SRM_TWO_007_V2,Resume Intelligence Dashboard,Data,"FastAPI,AWS,Docker",Intermediate,1,True,True,8,2024
RW-PROJ-SRM_TWO_007_V2-03,SRM_TWO_007_V2,Resume Intelligence Dashboard,Data,"FastAPI,AWS,React",Basic,4,True,True,6,2023
RW-PROJ-SRM_TWO_008-01,SRM_TWO_008,Placement Eligibility Engine,Web,"SQL,Pandas,AWS",Advanced,4,False,True,11,2026
RW-PROJ-SRM_TWO_008-02,SRM_TWO_008,Placement Eligibility Engine,Web,"React,Pandas,FastAPI",Advanced,4,False,True,7,2022
RW-PROJ-SRM_TWO_008_V2-01,SRM_TWO_008_V2,Resume Intelligence Dashboard,AI,"Docker,FastAPI,Python",Advanced,2,False,True,5,2022
RW-PROJ-SRM_TWO_008_V2-02,SRM_TWO_008_V2,Resume Intelligence Dashboard,Cloud,"SQL,Docker,AWS",Advanced,4,True,True,7,2024
RW-PROJ-SRM_TWO_009-01,SRM_TWO_009,Skill Gap Analyzer,Cloud,"Pandas,SQL,Python",Basic,1,False,True,11,2025
RW-PROJ-SRM_TWO_009-02,SRM_TWO_009,Placement Eligibility Engine,Data,"AWS,Python,SQL",Basic,4,False,True,4,2023
RW-PROJ-SRM_TWO_009_V2-01,SRM_TWO_009_V2,Placement Eligibility Engine,IoT,"Pandas,FastAPI,Docker",Basic,2,True,True,3,2022
RW-PROJ-SRM_TWO_009_V2-02,SRM_TWO_009_V2,Candidate Ranking System,AI,"React,Pandas,Docker",Basic,3,True,True,6,2026
RW-PROJ-SRM_TWO_010-01,SRM_TWO_010,Placement Eligibility Engine,IoT,"SQL,Python,React",Intermediate,4,True,True,7,2024
RW-PROJ-SRM_TWO_010-02,SRM_TWO_010,Resume Intelligence Dashboard,Cloud,"React,SQL,Pandas",Advanced,4,False,True,3,2026
RW-PROJ-SRM_TWO_010_V2-01,SRM_TWO_010_V2,Skill Gap Analyzer,IoT,"Docker,Python,Pandas",Basic,3,False,False,12,2025
RW-PROJ-SRM_TWO_010_V2-02,SRM_TWO_010_V2,Candidate Ranking System,Cloud,"SQL,FastAPI,Pandas",Intermediate,3,True,True,4,2024
RW-PROJ-SRM_TWO_011-01,SRM_TWO_011,Placement Eligibility Engine,Web,"AWS,React,Docker",Intermediate,1,True,True,11,2025
RW-PROJ-SRM_TWO_011-02,SRM_TWO_011,Skill Gap Analyzer,Web,"Pandas,Docker,AWS",Intermediate,2,False,True,6,2022
RW-PROJ-SRM_TWO_011-03,SRM_TWO_011,Candidate Ranking System,Cloud,"React,FastAPI,Docker",Advanced,1,False,True,11,2022
RW-PROJ-SRM_TWO_011_V2-01,SRM_TWO_011_V2,Placement Eligibility Engine,Cloud,"AWS,FastAPI,Python",Basic,4,False,True,11,2025
RW-PROJ-SRM_TWO_011_V2-02,SRM_TWO_011_V2,Resume Intelligence Dashboard,IoT,"SQL,Pandas,AWS",Advanced,3,True,False,10,2025
RW-PROJ-SRM_TWO_011_V2-03,SRM_TWO_011_V2,Candidate Ranking System,Data,"SQL,React,FastAPI",Advanced,1,True,True,11,2026
RW-PROJ-SRM_TWO_012-01,SRM_TWO_012,Resume Intelligence Dashboard,Web,"Python,AWS,Pandas",Intermediate,1,False,True,4,2023
RW-PROJ-SRM_TWO_012-02,SRM_TWO_012,Resume Intelligence Dashboard,IoT,"Python,AWS,SQL",Advanced,1,True,True,4,2023
RW-PROJ-SRM_TWO_012_V2-01,SRM_TWO_012_V2,Candidate Ranking System,AI,"React,AWS,SQL",Basic,4,True,True,12,2025
RW-PROJ-SRM_TWO_012_V2-02,SRM_TWO_012_V2,Placement Eligibility Engine,Web,"SQL,Docker,Pandas",Basic,4,False,True,5,2023
RW-PROJ-SRM_TWO_013-01,SRM_TWO_013,Skill Gap Analyzer,Data,"FastAPI,Docker,React",Basic,1,False,True,10,2022
RW-PROJ-SRM_TWO_013-02,SRM_TWO_013,Resume Intelligence Dashboard,Web,"React,AWS,SQL",Basic,2,False,True,4,2024
RW-PROJ-SRM_TWO_013_V2-01,SRM_TWO_013_V2,Placement Eligibility Engine,Web,"FastAPI,SQL,Pandas",Basic,4,True,False,4,2024
RW-PROJ-SRM_TWO_013_V2-02,SRM_TWO_013_V2,Candidate Ranking System,Data,"Pandas,AWS,React",Advanced,2,True,False,11,2025
RW-PROJ-SRM_TWO_014-01,SRM_TWO_014,Placement Eligibility Engine,AI,"SQL,AWS,FastAPI",Intermediate,3,True,True,10,2024
RW-PROJ-SRM_TWO_014-02,SRM_TWO_014,Resume Intelligence Dashboard,Cloud,"Python,Pandas,Docker",Intermediate,1,True,True,4,2026
RW-PROJ-SRM_TWO_014-03,SRM_TWO_014,Resume Intelligence Dashboard,Cloud,"FastAPI,Docker,Python",Advanced,3,True,False,7,2024
RW-PROJ-SRM_TWO_014_V2-01,SRM_TWO_014_V2,Skill Gap Analyzer,Web,"React,Python,Docker",Intermediate,3,True,True,12,2026
RW-PROJ-SRM_TWO_014_V2-02,SRM_TWO_014_V2,Candidate Ranking System,Web,"Python,FastAPI,React",Intermediate,4,True,False,9,2025
RW-PROJ-SRM_TWO_014_V2-03,SRM_TWO_014_V2,Candidate Ranking System,Cloud,"Python,Docker,React",Intermediate,4,True,True,3,2023
RW-PROJ-SRM_TWO_015-01,SRM_TWO_015,Skill Gap Analyzer,Data,"Python,FastAPI,React",Basic,2,True,True,10,2024
RW-PROJ-SRM_TWO_015-02,SRM_TWO_015,Candidate Ranking System,Data,"Pandas,SQL,React",Intermediate,1,False,True,10,2023
RW-PROJ-SRM_TWO_015_V2-01,SRM_TWO_015_V2,Candidate Ranking System,Web,"React,FastAPI,AWS",Basic,1,False,True,6,2022
RW-PROJ-SRM_TWO_015_V2-02,SRM_TWO_015_V2,Skill Gap Analyzer,Data,"SQL,Pandas,Python",Intermediate,4,False,True,5,2024
RW-PROJ-SRM_TWO_016-01,SRM_TWO_016,Skill Gap Analyzer,AI,"Python,SQL,React",Intermediate,4,True,False,4,2022
RW-PROJ-SRM_TWO_016-02,SRM_TWO_016,Candidate Ranking System,IoT,"Python,FastAPI,Pandas",Basic,1,True,True,11,2024
RW-PROJ-SRM_TWO_016_V2-01,SRM_TWO_016_V2,Candidate Ranking System,Data,"AWS,Docker,SQL",Advanced,1,True,True,5,2023
RW-PROJ-SRM_TWO_016_V2-02,SRM_TWO_016_V2,Skill Gap Analyzer,AI,"Python,SQL,React",Basic,4,False,False,8,2022
RW-PROJ-SRM_TWO_017-01,SRM_TWO_017,Resume Intelligence Dashboard,Data,"Pandas,React,Python",Basic,1,True,False,6,2024
RW-PROJ-SRM_TWO_017-02,SRM_TWO_017,Skill Gap Analyzer,Web,"React,FastAPI,Python",Basic,2,True,True,11,2025
RW-PROJ-SRM_TWO_017_V2-01,SRM_TWO_017_V2,Candidate Ranking System,Web,"SQL,Pandas,Python",Intermediate,2,True,True,9,2024
RW-PROJ-SRM_TWO_017_V2-02,SRM_TWO_017_V2,Skill Gap Analyzer,IoT,"Docker,Python,SQL",Intermediate,4,True,True,6,2026
RW-PROJ-SRM_TWO_018-01,SRM_TWO_018,Placement Eligibility Engine,IoT,"React,SQL,AWS",Basic,3,False,True,9,2023
RW-PROJ-SRM_TWO_018-02,SRM_TWO_018,Resume Intelligence Dashboard,Cloud,"Docker,Python,Pandas",Advanced,2,False,True,6,2026
RW-PROJ-SRM_TWO_018_V2-01,SRM_TWO_018_V2,Candidate Ranking System,Cloud,"FastAPI,AWS,Python",Advanced,2,False,True,6,2022
RW-PROJ-SRM_TWO_018_V2-02,SRM_TWO_018_V2,Placement Eligibility Engine,AI,"SQL,Pandas,React",Advanced,3,True,True,5,2024
RW-PROJ-SRM_TWO_019-01,SRM_TWO_019,Candidate Ranking System,AI,"FastAPI,Pandas,AWS",Advanced,1,False,True,6,2023
RW-PROJ-SRM_TWO_019-02,SRM_TWO_019,Skill Gap Analyzer,Web,"FastAPI,Python,AWS",Basic,4,False,True,12,2022
RW-PROJ-SRM_TWO_019_V2-01,SRM_TWO_019_V2,Resume Intelligence Dashboard,AI,"Python,SQL,React",Basic,2,True,True,9,2025
RW-PROJ-SRM_TWO_019_V2-02,SRM_TWO_019_V2,Resume Intelligence Dashboard,Cloud,"FastAPI,Python,AWS",Advanced,1,False,False,6,2024
RW-PROJ-SRM_TWO_020-01,SRM_TWO_020,Resume Intelligence Dashboard,Data,"Python,Docker,React",Advanced,4,True,True,5,2025
RW-PROJ-SRM_TWO_020-02,SRM_TWO_020,Resume Intelligence Dashboard,IoT,"React,Pandas,AWS",Advanced,3,True,True,9,2023
RW-PROJ-SRM_TWO_020_V2-01,SRM_TWO_020_V2,Placement Eligibility Engine,Data,"Python,Pandas,FastAPI",Advanced,4,True,False,4,2025
RW-PROJ-SRM_TWO_020_V2-02,SRM_TWO_020_V2,Skill Gap Analyzer,Data,"SQL,React,Docker",Basic,4,True,True,3,2023
RW-PROJ-SRM_TWO_021-01,SRM_TWO_021,Skill Gap Analyzer,Data,"Docker,FastAPI,SQL",Basic,2,False,True,10,2023
RW-PROJ-SRM_TWO_021-02,SRM_TWO_021,Candidate Ranking System,Cloud,"React,AWS,SQL",Intermediate,3,False,True,3,2025
RW-PROJ-SRM_TWO_021_V2-01,SRM_TWO_021_V2,Placement Eligibility Engine,Data,"Python,FastAPI,SQL",Intermediate,3,True,True,8,2026
RW-PROJ-SRM_TWO_021_V2-02,SRM_TWO_021_V2,Skill Gap Analyzer,AI,"Python,SQL,Docker",Basic,3,True,True,6,2024
RW-PROJ-SRM_TWO_022-01,SRM_TWO_022,Skill Gap Analyzer,AI,"FastAPI,SQL,AWS",Basic,3,False,True,5,2026
RW-PROJ-SRM_TWO_022-02,SRM_TWO_022,Resume Intelligence Dashboard,Data,"SQL,Pandas,FastAPI",Intermediate,4,False,True,5,2026
RW-PROJ-SRM_TWO_022_V2-01,SRM_TWO_022_V2,Resume Intelligence Dashboard,Web,"Python,React,FastAPI",Advanced,4,False,True,6,2025
RW-PROJ-SRM_TWO_022_V2-02,SRM_TWO_022_V2,Resume Intelligence Dashboard,Data,"Docker,SQL,FastAPI",Intermediate,3,True,True,12,2026
RW-PROJ-SRM_TWO_023-01,SRM_TWO_023,Resume Intelligence Dashboard,AI,"Pandas,SQL,Docker",Intermediate,2,False,True,8,2025
RW-PROJ-SRM_TWO_023-02,SRM_TWO_023,Resume Intelligence Dashboard,AI,"Pandas,SQL,React",Intermediate,4,False,False,11,2022
RW-PROJ-SRM_TWO_023_V2-01,SRM_TWO_023_V2,Placement Eligibility Engine,Data,"Docker,Python,FastAPI",Intermediate,2,False,False,7,2023
RW-PROJ-SRM_TWO_023_V2-02,SRM_TWO_023_V2,Placement Eligibility Engine,Data,"FastAPI,Python,AWS",Intermediate,1,True,False,4,2024
RW-PROJ-SRM_TWO_024-01,SRM_TWO_024,Placement Eligibility Engine,Data,"Pandas,Python,React",Basic,2,True,True,8,2026
RW-PROJ-SRM_TWO_024-02,SRM_TWO_024,Skill Gap Analyzer,Data,"React,Docker,Python",Intermediate,2,True,False,7,2022
